Name,Carbon,Height
Platanus x hispanica,2707.1,17.0
Platanus x hispanica,151.7,9.0
Platanus x hispanica,83.4,8.0
Tilia x europaea,15.4,5.0
Tilia x europaea,15.4,5.0
Tilia x europaea,15.4,5.0
Tilia x europaea,15.4,5.0
Tilia x europaea,15.4,5.0
Tilia x europaea,15.4,5.0
Tilia x europaea,183.2,6.0
Tilia x europaea,54.9,5.0
Tilia x europaea,685.5,8.0
Tilia x europaea,685.5,8.0
Tilia x europaea,685.5,8.0
Tilia x europaea,66.3,12.0
Tilia x europaea,66.3,12.0
Tilia x europaea,66.3,12.0
Tilia x europaea,66.3,12.0
Tilia x europaea,66.3,12.0
Tilia x europaea,66.3,12.0
Tilia x europaea,66.3,12.0
Tilia x europaea,66.3,12.0
Tilia x europaea,54.9,12.0
Tilia x europaea,54.9,12.0
Tilia x europaea,54.9,12.0
Tilia x europaea,44.7,5.0
Tilia x europaea,79.0,12.0
Tilia x europaea,310.0,20.0
Tilia x europaea,93.0,10.0
Tilia x europaea,35.7,10.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,44.7,4.0
Tilia x europaea,27.9,5.0
Tilia x europaea,27.9,4.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,27.9,5.0
Tilia x europaea,21.1,4.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,3.0
Tilia x europaea,35.7,5.0
Tilia x europaea,27.9,3.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,4.0
Tilia x europaea,21.1,3.0
Tilia x europaea,35.7,4.0
Tilia x europaea,21.1,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,27.9,5.0
Tilia x europaea,27.9,5.0
Tilia x europaea,21.1,5.0
Tilia x europaea,21.1,5.0
Tilia x europaea,35.7,5.0
Tilia x europaea,27.9,5.0
Tilia x europaea,27.9,5.0
Tilia x europaea,27.9,5.0
Tilia x europaea,27.9,5.0
Tilia x europaea,44.7,5.0
Tilia x europaea,44.7,5.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,5.0
Tilia x europaea,27.9,5.0
Tilia x europaea,21.1,5.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,54.9,5.0
Tilia x europaea,54.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,1990.1,15.0
Tilia x europaea,7138.6,20.0
Tilia x europaea,3987.3,20.0
Tilia x europaea,21.1,5.0
Tilia x europaea,142.9,8.0
Tilia x europaea,54.9,6.0
Tilia x europaea,142.9,6.0
Tilia x europaea,162.3,6.0
Tilia x europaea,254.7,8.0
Tilia x europaea,832.2,11.0
Tilia x europaea,142.9,6.0
Tilia x europaea,405.0,12.0
Tilia x europaea,54.9,6.0
Tilia x europaea,93.0,6.0
Tilia x europaea,142.9,7.0
Tilia x europaea,142.9,8.6
Tilia x europaea,4.1,4.0
Tilia x europaea,79.0,6.0
Tilia x europaea,79.0,6.0
Tilia x europaea,74.9,6.0
Tilia x europaea,554.9,10.0
Tilia x europaea,405.0,10.0
Tilia x europaea,1053.7,10.0
Tilia x europaea,205.5,7.0
Tilia x europaea,66.3,6.0
Tilia x europaea,205.5,8.0
Tilia x europaea,79.0,4.5
Tilia x europaea,183.2,7.0
Tilia x europaea,162.3,8.0
Tilia x europaea,281.6,8.0
Tilia x europaea,310.0,8.0
Tilia x europaea,310.0,15.0
Tilia x europaea,0.8,8.0
Tilia x europaea,310.0,8.0
Tilia x europaea,108.2,6.0
Tilia x europaea,554.9,10.0
Tilia x europaea,832.2,10.0
Tilia x europaea,939.2,10.0
Tilia x europaea,1053.7,10.0
Tilia x europaea,405.0,10.0
Tilia x europaea,832.2,12.0
Tilia x europaea,640.2,11.0
Tilia x europaea,405.0,10.0
Tilia x europaea,832.2,11.0
Tilia x europaea,1113.8,13.0
Tilia x europaea,732.6,13.0
Tilia x europaea,1175.9,13.0
Tilia x europaea,281.6,10.0
Tilia x europaea,832.2,12.0
Tilia x europaea,832.2,11.0
Tilia x europaea,884.7,12.0
Tilia x europaea,732.6,12.0
Tilia x europaea,939.2,11.0
Tilia x europaea,371.7,12.0
Tilia x europaea,939.2,12.0
Tilia x europaea,832.2,11.0
Tilia x europaea,1589.5,15.0
Tilia x europaea,554.9,12.0
Tilia x europaea,1053.7,18.0
Tilia x europaea,640.2,14.0
Tilia x europaea,2076.5,15.0
Tilia x europaea,939.2,15.0
Tilia x europaea,939.2,13.0
Tilia x europaea,2076.5,12.0
Tilia x europaea,685.5,15.0
Tilia x europaea,470.2,8.6
Tilia x europaea,470.2,8.6
Tilia x europaea,470.2,8.6
Tilia x europaea,3670.2,20.0
Tilia x europaea,732.6,13.0
Tilia x europaea,4.1,5.0
Tilia x europaea,4.1,5.0
Tilia x europaea,4.1,5.0
Tilia x europaea,1589.5,15.0
Tilia x europaea,1589.5,16.0
Tilia x europaea,1589.5,14.0
Tilia x europaea,1589.5,15.0
Tilia x europaea,3514.3,20.0
Tilia x europaea,1589.5,15.0
Tilia x europaea,93.0,6.0
Tilia x europaea,2443.3,18.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,142.9,8.0
Tilia x europaea,183.2,9.0
Tilia x europaea,2443.3,13.0
Tilia x europaea,1589.5,15.0
Tilia x europaea,685.5,12.0
Tilia x europaea,2443.3,15.0
Tilia x europaea,183.2,10.0
Tilia x europaea,35.7,5.0
Tilia x europaea,54.9,7.0
Tilia x europaea,1990.1,18.0
Tilia x europaea,2950.9,15.0
Tilia x europaea,54.9,7.0
Tilia x europaea,183.2,12.0
Tilia x europaea,54.9,7.0
Tilia x europaea,2443.3,15.0
Tilia x europaea,1589.5,15.0
Tilia x europaea,2443.3,15.0
Tilia x europaea,35.7,7.0
Tilia x europaea,3514.3,15.0
Tilia x europaea,2443.3,15.0
Tilia x europaea,476.6,10.0
Tilia x europaea,939.2,12.0
Tilia x europaea,3514.3,15.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,54.9,7.0
Tilia x europaea,3514.3,12.0
Tilia x europaea,2443.3,16.0
Tilia x europaea,476.6,12.0
Tilia x europaea,1589.5,12.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,2443.3,16.0
Tilia x europaea,2443.3,10.0
Tilia x europaea,2443.3,15.0
Tilia x europaea,4815.0,16.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,1589.5,12.0
Tilia x europaea,939.2,10.0
Tilia x europaea,939.2,16.0
Tilia x europaea,54.9,5.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,35.7,4.0
Tilia x europaea,3514.3,10.0
Tilia x europaea,21.1,4.0
Tilia x europaea,93.0,6.0
Tilia x europaea,2443.3,15.0
Tilia x europaea,93.0,7.0
Tilia x europaea,3514.3,15.0
Tilia x europaea,1990.1,12.0
Tilia x europaea,54.9,6.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,3514.3,15.0
Tilia x europaea,939.2,17.0
Tilia x europaea,2443.3,18.0
Tilia x europaea,3514.3,15.0
Tilia x europaea,2443.3,18.0
Tilia x europaea,54.9,7.0
Tilia x europaea,3514.3,12.0
Tilia x europaea,4815.0,15.0
Tilia x europaea,1589.5,15.0
Tilia x europaea,93.0,7.0
Tilia x europaea,21.1,6.0
Tilia x europaea,93.0,7.0
Tilia x europaea,10.7,4.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,476.6,10.0
Tilia x europaea,10.7,4.0
Tilia x europaea,142.9,7.0
Tilia x europaea,1589.5,15.0
Tilia x europaea,1990.1,15.0
Tilia x europaea,1589.5,14.0
Tilia x europaea,4234.7,20.0
Tilia x europaea,3295.8,19.0
Tilia x europaea,4755.6,19.0
Tilia x europaea,3223.3,16.0
Tilia x europaea,4490.8,18.0
Tilia x europaea,4404.0,21.0
Tilia x europaea,3442.6,19.0
Tilia x europaea,3709.1,20.0
Tilia x europaea,793.5,19.0
Tilia x europaea,2646.8,17.0
Tilia x europaea,859.3,11.0
Tilia x europaea,4277.0,17.0
Tilia x europaea,3368.1,20.0
Tilia x europaea,2458.7,19.0
Tilia x europaea,4404.0,17.0
Tilia x europaea,3593.0,18.5
Tilia x europaea,5801.5,18.0
Tilia x europaea,4150.8,19.0
Tilia x europaea,2428.0,18.0
Tilia x europaea,12.3,3.0
Tilia x europaea,2944.5,18.5
Tilia x europaea,2552.2,19.0
Tilia x europaea,4755.6,18.0
Tilia x europaea,427.5,10.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,27.9,4.0
Tilia x europaea,108.2,7.0
Tilia x europaea,310.0,10.0
Tilia x europaea,21.1,4.0
Tilia x europaea,35.7,4.0
Tilia x europaea,3282.1,12.0
Tilia x europaea,3514.3,14.0
Tilia x europaea,2844.9,14.0
Tilia x europaea,2443.3,8.0
Tilia x europaea,3059.0,12.0
Tilia x europaea,3514.3,11.0
Tilia x europaea,3514.3,12.0
Tilia x europaea,3282.1,11.0
Tilia x europaea,2255.6,11.0
Tilia x europaea,3059.0,15.0
Tilia x europaea,2255.6,13.0
Tilia x europaea,939.2,8.0
Tilia x europaea,939.2,9.0
Tilia x europaea,995.5,9.0
Tilia x europaea,1175.9,10.0
Tilia x europaea,1175.9,10.0
Tilia x europaea,832.2,8.0
Tilia x europaea,995.5,9.0
Tilia x europaea,21.1,5.0
Tilia x europaea,1053.7,11.0
Tilia x europaea,1589.5,12.0
Tilia x europaea,1990.1,14.0
Tilia x europaea,4135.2,17.0
Tilia x europaea,162.3,5.0
Tilia x europaea,2165.0,10.0
Tilia x europaea,832.2,6.0
Tilia x europaea,1589.5,10.0
Tilia x europaea,832.2,10.0
Tilia x europaea,310.0,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,93.0,7.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,1589.5,8.0
Tilia x europaea,1589.5,8.0
Tilia x europaea,1589.5,8.0
Tilia x europaea,2443.3,8.0
Tilia x europaea,310.0,18.0
Tilia x europaea,310.0,6.0
Tilia x europaea,1053.7,12.0
Tilia x europaea,1053.7,12.0
Tilia x europaea,732.6,7.0
Tilia x europaea,732.6,7.0
Tilia x europaea,281.6,7.0
Tilia x europaea,281.6,7.0
Tilia x europaea,281.6,7.0
Tilia x europaea,281.6,7.0
Tilia x europaea,281.6,7.0
Tilia x europaea,281.6,7.0
Tilia x europaea,281.6,7.0
Tilia x europaea,281.6,7.0
Tilia x europaea,832.2,8.0
Tilia x europaea,685.5,6.0
Tilia x europaea,685.5,6.0
Tilia x europaea,405.0,7.0
Tilia x europaea,405.0,8.0
Tilia x europaea,1589.5,11.0
Tilia x europaea,640.2,6.0
Tilia x europaea,640.2,6.0
Tilia x europaea,254.7,12.0
Tilia x europaea,281.6,8.0
Tilia x europaea,205.5,8.0
Tilia x europaea,514.9,10.0
Tilia x europaea,254.7,6.0
Tilia x europaea,54.9,4.0
Tilia x europaea,54.9,4.0
Tilia x europaea,281.6,6.0
Tilia x europaea,205.5,6.0
Tilia x europaea,596.7,6.0
Tilia x europaea,371.7,4.0
Tilia x europaea,371.7,5.0
Tilia x europaea,371.7,5.0
Tilia x europaea,371.7,5.0
Tilia x europaea,371.7,5.0
Tilia x europaea,371.7,5.0
Tilia x europaea,183.2,5.0
Tilia x europaea,7.0,4.0
Tilia x europaea,7.0,4.0
Tilia x europaea,7.0,4.0
Tilia x europaea,405.0,7.0
Tilia x europaea,205.5,6.0
Tilia x europaea,108.2,6.0
Tilia x europaea,205.5,6.0
Tilia x europaea,205.5,6.0
Tilia x europaea,205.5,6.0
Tilia x europaea,205.5,6.0
Tilia x europaea,405.0,6.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,476.6,8.0
Tilia x europaea,93.0,4.0
Tilia x europaea,93.0,4.0
Tilia x europaea,93.0,4.0
Tilia x europaea,93.0,4.0
Tilia x europaea,93.0,4.0
Tilia x europaea,93.0,4.0
Tilia x europaea,93.0,4.0
Tilia x europaea,685.5,8.0
Tilia x europaea,310.0,8.0
Tilia x europaea,310.0,8.0
Tilia x europaea,93.0,5.0
Tilia x europaea,93.0,5.0
Tilia x europaea,93.0,5.0
Tilia x europaea,93.0,5.0
Tilia x europaea,93.0,5.0
Tilia x europaea,142.9,5.0
Tilia x europaea,640.2,11.0
Tilia x europaea,183.2,5.0
Tilia x europaea,183.2,5.0
Tilia x europaea,685.5,5.0
Tilia x europaea,79.0,3.0
Tilia x europaea,371.7,5.0
Tilia x europaea,371.7,5.0
Tilia x europaea,142.9,5.0
Tilia x europaea,108.2,6.0
Tilia x europaea,108.2,6.0
Tilia x europaea,7220.8,20.0
Tilia x europaea,1175.9,14.0
Tilia x europaea,4135.2,18.0
Tilia x europaea,7500.0,14.0
Tilia x europaea,142.9,6.0
Tilia x europaea,1743.5,13.0
Tilia x europaea,10.7,4.0
Tilia x europaea,1305.8,9.0
Tilia x europaea,995.5,9.0
Tilia x europaea,995.5,9.0
Tilia x europaea,310.0,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,405.0,5.0
Tilia x europaea,93.0,4.0
Tilia x europaea,229.4,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,310.0,5.0
Tilia x europaea,440.0,5.0
Tilia x europaea,405.0,5.0
Tilia x europaea,405.0,5.0
Tilia x europaea,640.2,5.0
Tilia x europaea,281.6,5.0
Tilia x europaea,832.2,5.0
Tilia x europaea,124.9,4.0
Tilia x europaea,124.9,4.0
Tilia x europaea,124.9,4.0
Tilia x europaea,1175.9,10.0
Tilia x europaea,995.5,8.0
Tilia x europaea,229.4,7.0
Tilia x europaea,310.0,7.0
Tilia x europaea,554.9,7.0
Tilia x europaea,2443.3,12.0
Tilia x europaea,2443.3,15.0
Tilia x europaea,1905.8,15.0
Tilia x europaea,93.0,3.0
Tilia x europaea,93.0,3.0
Tilia x europaea,93.0,3.0
Tilia x europaea,93.0,3.0
Tilia x europaea,93.0,3.0
Tilia x europaea,93.0,3.0
Tilia x europaea,93.0,3.0
Tilia x europaea,2165.0,11.0
Tilia x europaea,371.7,9.0
Tilia x europaea,229.4,12.0
Tilia x europaea,229.4,12.0
Aesculus hippocastanum,905.6,15.0
Aesculus hippocastanum,1409.8,15.0
Aesculus hippocastanum,1401.5,14.0
Aesculus hippocastanum,1026.7,16.0
Aesculus hippocastanum,71.1,6.0
Aesculus hippocastanum,91.4,6.0
Aesculus hippocastanum,1704.3,14.0
Aesculus hippocastanum,51.4,12.0
Aesculus hippocastanum,45.3,5.0
Aesculus hippocastanum,887.0,12.0
Aesculus hippocastanum,279.5,20.0
Aesculus hippocastanum,248.3,8.0
Aesculus hippocastanum,156.1,6.0
Aesculus hippocastanum,1500.4,12.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,72.4,7.0
Aesculus hippocastanum,210.3,8.0
Aesculus hippocastanum,448.4,10.0
Aesculus hippocastanum,498.7,8.0
Aesculus hippocastanum,670.6,9.0
Aesculus hippocastanum,2021.6,12.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,867.7,9.0
Aesculus hippocastanum,2836.8,14.0
Aesculus hippocastanum,242.6,6.0
Aesculus hippocastanum,516.5,12.0
Aesculus hippocastanum,861.1,8.0
Aesculus hippocastanum,356.8,7.0
Aesculus hippocastanum,498.7,8.0
Aesculus hippocastanum,160.3,8.0
Aesculus hippocastanum,1349.3,8.0
Aesculus hippocastanum,205.2,6.0
Aesculus hippocastanum,153.9,5.0
Aesculus hippocastanum,2514.8,22.0
Aesculus hippocastanum,121.5,10.0
Aesculus hippocastanum,874.3,10.0
Aesculus hippocastanum,874.3,10.0
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,71.1,6.0
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,371.2,11.0
Aesculus hippocastanum,676.0,10.0
Aesculus hippocastanum,512.2,11.0
Aesculus hippocastanum,141.5,6.0
Aesculus hippocastanum,645.2,11.0
Aesculus hippocastanum,494.1,7.0
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,665.0,8.0
Aesculus hippocastanum,242.6,6.0
Aesculus hippocastanum,259.2,12.0
Aesculus hippocastanum,516.5,12.0
Aesculus hippocastanum,207.8,7.0
Aesculus hippocastanum,566.7,9.0
Aesculus hippocastanum,516.5,12.0
Aesculus hippocastanum,1482.1,10.0
Aesculus hippocastanum,861.1,8.0
Aesculus hippocastanum,364.1,9.0
Aesculus hippocastanum,17.0,4.0
Aesculus hippocastanum,1119.1,12.0
Aesculus hippocastanum,665.0,8.0
Aesculus hippocastanum,516.5,12.0
Aesculus hippocastanum,887.0,12.0
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,71.1,6.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,71.1,6.0
Aesculus hippocastanum,17.0,4.0
Aesculus hippocastanum,46.2,6.0
Aesculus hippocastanum,498.7,8.0
Aesculus hippocastanum,242.6,6.0
Aesculus hippocastanum,356.8,7.0
Aesculus hippocastanum,160.3,8.0
Aesculus hippocastanum,1401.5,14.0
Aesculus hippocastanum,46.2,6.0
Aesculus hippocastanum,360.5,8.0
Aesculus hippocastanum,248.3,8.0
Aesculus hippocastanum,9.7,3.0
Aesculus hippocastanum,73.0,7.5
Aesculus hippocastanum,55.8,8.0
Aesculus hippocastanum,124.7,12.0
Aesculus hippocastanum,210.3,8.0
Aesculus hippocastanum,53.8,6.0
Aesculus hippocastanum,887.0,12.0
Aesculus hippocastanum,516.5,12.0
Aesculus hippocastanum,118.2,8.0
Aesculus hippocastanum,245.5,7.0
Aesculus hippocastanum,516.5,12.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,94.3,8.0
Aesculus hippocastanum,259.2,12.0
Aesculus hippocastanum,210.3,8.0
Aesculus hippocastanum,444.3,9.0
Aesculus hippocastanum,360.5,8.0
Aesculus hippocastanum,498.7,8.0
Aesculus hippocastanum,360.5,8.0
Aesculus hippocastanum,378.1,6.0
Aesculus hippocastanum,156.1,6.0
Aesculus hippocastanum,670.6,9.0
Aesculus hippocastanum,69.9,5.0
Aesculus hippocastanum,861.1,8.0
Aesculus hippocastanum,253.9,10.0
Aesculus hippocastanum,1684.9,12.0
Aesculus hippocastanum,242.6,6.0
Aesculus hippocastanum,364.1,9.0
Aesculus hippocastanum,1684.9,12.0
Aesculus hippocastanum,287.0,7.0
Aesculus hippocastanum,360.5,8.0
Aesculus hippocastanum,245.5,7.0
Aesculus hippocastanum,1684.9,12.0
Aesculus hippocastanum,887.0,12.0
Aesculus hippocastanum,78.2,12.0
Aesculus hippocastanum,2021.6,12.0
Aesculus hippocastanum,245.5,7.0
Aesculus hippocastanum,69.9,5.0
Aesculus hippocastanum,259.2,12.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,92.9,7.0
Aesculus hippocastanum,1684.9,12.0
Aesculus hippocastanum,162.4,9.0
Aesculus hippocastanum,156.1,6.0
Aesculus hippocastanum,1358.3,9.0
Aesculus hippocastanum,156.1,6.0
Aesculus hippocastanum,92.9,7.0
Aesculus hippocastanum,46.2,6.0
Aesculus hippocastanum,3262.7,12.0
Aesculus hippocastanum,494.1,7.0
Aesculus hippocastanum,2809.2,12.0
Aesculus hippocastanum,2166.7,12.0
Aesculus hippocastanum,2166.7,12.0
Aesculus hippocastanum,2021.6,12.0
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,242.6,6.0
Aesculus hippocastanum,516.5,12.0
Aesculus hippocastanum,88.4,4.0
Aesculus hippocastanum,2809.2,12.0
Aesculus hippocastanum,2021.6,12.0
Aesculus hippocastanum,874.3,10.0
Aesculus hippocastanum,2021.6,12.0
Aesculus hippocastanum,887.0,12.0
Aesculus hippocastanum,2809.2,12.0
Aesculus hippocastanum,676.0,10.0
Aesculus hippocastanum,16.5,3.0
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,487.0,8.4
Aesculus hippocastanum,293.3,9.0
Aesculus hippocastanum,887.0,12.0
Aesculus hippocastanum,179.4,9.5
Aesculus hippocastanum,164.4,10.0
Aesculus hippocastanum,231.5,9.0
Aesculus hippocastanum,180.4,10.0
Aesculus hippocastanum,148.3,9.5
Aesculus hippocastanum,19.0,8.4
Aesculus hippocastanum,94.9,8.4
Aesculus hippocastanum,94.9,8.4
Aesculus hippocastanum,362.0,8.4
Aesculus hippocastanum,362.0,8.4
Aesculus hippocastanum,362.0,8.4
Aesculus hippocastanum,362.0,8.4
Aesculus hippocastanum,4433.7,12.0
Aesculus hippocastanum,887.0,12.0
Aesculus hippocastanum,91.4,6.0
Aesculus hippocastanum,2475.4,12.0
Aesculus hippocastanum,3000.2,13.0
Aesculus hippocastanum,655.4,13.0
Aesculus hippocastanum,729.7,13.0
Aesculus hippocastanum,26.8,5.0
Aesculus hippocastanum,1169.5,12.0
Aesculus hippocastanum,2178.3,13.0
Aesculus hippocastanum,809.0,13.0
Aesculus hippocastanum,45.3,5.0
Aesculus hippocastanum,13.7,5.0
Aesculus hippocastanum,962.3,10.0
Aesculus hippocastanum,305.3,13.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,26.8,5.0
Aesculus hippocastanum,71.1,6.0
Aesculus hippocastanum,71.1,6.0
Aesculus hippocastanum,72.4,7.0
Aesculus hippocastanum,242.6,6.0
Aesculus hippocastanum,676.0,10.0
Aesculus hippocastanum,670.6,9.0
Aesculus hippocastanum,861.1,8.0
Aesculus hippocastanum,356.8,7.0
Aesculus hippocastanum,854.3,7.0
Aesculus hippocastanum,2809.2,12.0
Aesculus hippocastanum,887.0,12.0
Aesculus hippocastanum,681.4,11.0
Aesculus hippocastanum,248.3,8.0
Aesculus hippocastanum,1119.1,12.0
Aesculus hippocastanum,156.1,6.0
Aesculus hippocastanum,360.5,8.0
Aesculus hippocastanum,516.5,12.0
Aesculus hippocastanum,494.1,7.0
Aesculus hippocastanum,242.6,6.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,72.4,7.0
Aesculus hippocastanum,1401.5,14.0
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,516.5,12.0
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,2420.7,14.0
Aesculus hippocastanum,2420.7,14.0
Aesculus hippocastanum,2021.6,12.0
Aesculus hippocastanum,880.7,11.0
Aesculus hippocastanum,26.1,4.0
Aesculus hippocastanum,21.3,4.0
Aesculus hippocastanum,887.0,12.0
Aesculus hippocastanum,26.1,4.0
Aesculus hippocastanum,12.9,3.0
Aesculus hippocastanum,1694.7,13.0
Aesculus hippocastanum,17.0,4.0
Aesculus hippocastanum,79.5,5.0
Aesculus hippocastanum,210.3,8.0
Aesculus hippocastanum,867.7,9.0
Aesculus hippocastanum,210.3,8.0
Aesculus hippocastanum,319.1,10.0
Aesculus hippocastanum,1384.6,12.0
Aesculus hippocastanum,21.3,4.0
Aesculus hippocastanum,785.2,9.0
Aesculus hippocastanum,21.0,3.5
Aesculus hippocastanum,26.1,4.0
Aesculus hippocastanum,91.4,6.0
Aesculus hippocastanum,498.7,8.0
Aesculus hippocastanum,12.9,3.0
Aesculus hippocastanum,16.8,3.5
Aesculus hippocastanum,7.1,3.0
Aesculus hippocastanum,1257.9,10.0
Aesculus hippocastanum,16.5,3.0
Aesculus hippocastanum,16.8,3.5
Aesculus hippocastanum,629.4,8.0
Aesculus hippocastanum,3278.0,13.0
Aesculus hippocastanum,2395.9,12.0
Aesculus hippocastanum,71.1,6.0
Aesculus hippocastanum,92.9,7.0
Aesculus hippocastanum,861.1,8.0
Aesculus hippocastanum,659.4,7.0
Aesculus hippocastanum,26.1,4.0
Aesculus hippocastanum,141.5,6.0
Aesculus hippocastanum,360.5,8.0
Aesculus hippocastanum,69.9,5.0
Aesculus hippocastanum,867.7,9.0
Aesculus hippocastanum,82.2,7.0
Aesculus hippocastanum,20.7,3.0
Aesculus hippocastanum,207.8,7.0
Aesculus hippocastanum,207.8,7.0
Aesculus hippocastanum,566.7,9.0
Aesculus hippocastanum,16.8,3.5
Aesculus hippocastanum,21.0,3.5
Aesculus hippocastanum,37.6,4.0
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,13.1,3.5
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,293.3,9.0
Aesculus hippocastanum,1665.0,10.0
Aesculus hippocastanum,2781.0,10.0
Aesculus hippocastanum,503.3,9.0
Aesculus hippocastanum,503.3,9.0
Aesculus hippocastanum,874.3,10.0
Aesculus hippocastanum,1104.1,10.0
Aesculus hippocastanum,13.1,3.5
Aesculus hippocastanum,13.1,3.5
Aesculus hippocastanum,1367.2,10.0
Aesculus hippocastanum,1375.9,11.0
Aesculus hippocastanum,17.0,4.0
Aesculus hippocastanum,2010.4,11.0
Aesculus hippocastanum,2010.4,11.0
Aesculus hippocastanum,26.1,4.0
Aesculus hippocastanum,2010.4,11.0
Aesculus hippocastanum,16.8,3.5
Aesculus hippocastanum,1375.9,11.0
Aesculus hippocastanum,2795.2,11.0
Aesculus hippocastanum,2021.6,12.0
Aesculus hippocastanum,2021.6,12.0
